length,t_wrapper,t_baseline,t_baseline2,t_wrapper_a,t_baseline_a,t_baseline2_a
1024,0.144959,0.008418560028076172,0.06085014343261719,0.0001415615234375,8.221250027418137e-06,5.942396819591522e-05
4096,0.54324,0.02717423439025879,0.22223258018493652,0.000132626953125,6.634334567934275e-06,5.425600102171302e-05
16384,2.135613,0.08746671676635742,0.84964919090271,0.00013034747314453126,5.33854472450912e-06,5.185847112443298e-05
65536,8.54087,0.3288414478302002,3.3895366191864014,0.00013032333374023437,5.017722287448123e-06,5.172022429178469e-05
1,0.005523,0.0036115646362304688,0.0001888275146484375,0.005523,0.0036115646362304688,0.0001888275146484375
4,0.005931,0.0030364990234375,0.00035643577575683594,0.00148275,0.000759124755859375,8.910894393920898e-05
16,0.006072,0.0026378631591796875,0.000942230224609375,0.0003795,0.00016486644744873047,5.888938903808594e-05
64,0.014582,0.0030798912048339844,0.003480195999145508,0.00022784375,4.8123300075531006e-05,5.437806248664856e-05
256,0.05054,0.0038084983825683594,0.015797138214111328,0.000197421875,1.4876946806907654e-05,6.170757114887238e-05
1024,0.141189,0.006715536117553711,0.05617237091064453,0.0001378798828125,6.558140739798546e-06,5.48558309674263e-05
4096,0.569079,0.018266916275024414,0.21547937393188477,0.000138935302734375,4.459696356207132e-06,5.2607269026339054e-05
16384,2.057363,0.05630326271057129,0.8268735408782959,0.00012557147216796875,3.436478436924517e-06,5.046835576649755e-05
65536,8.268164,0.2079935073852539,3.218423366546631,0.00012616217041015626,3.1737290555611253e-06,4.910924326395616e-05
1,0.004735,0.002596616744995117,0.00010251998901367188,0.004735,0.002596616744995117,0.00010251998901367188
4,0.005556,0.0027010440826416016,0.0003199577331542969,0.001389,0.0006752610206604004,7.998943328857422e-05
16,0.006948,0.003023386001586914,0.001077413558959961,0.00043425,0.00018896162509918213,6.733834743499756e-05
64,0.015585,0.0035858154296875,0.0037794113159179688,0.000243515625,5.602836608886719e-05,5.905330181121826e-05
256,0.047409,0.004857778549194336,0.015260696411132812,0.00018519140625,1.8975697457790375e-05,5.961209535598755e-05
1024,0.148952,0.008718729019165039,0.05945181846618652,0.0001454609375,8.514383807778358e-06,5.805841647088528e-05
4096,0.571904,0.0261380672454834,0.22686052322387695,0.000139625,6.381364073604345e-06,5.5385869927704334e-05
16384,2.151142,0.08395004272460938,0.8755083084106445,0.0001312952880859375,5.123903974890709e-06,5.343678640201688e-05
65536,8.643914,0.3274691104888916,3.409379243850708,0.00013189566040039063,4.996782081434503e-06,5.2022998715983704e-05
1,0.003753,0.0029501914978027344,5.53131103515625e-05,0.003753,0.0029501914978027344,5.53131103515625e-05
4,0.00553,0.0026760101318359375,0.0002162456512451172,0.0013825,0.0006690025329589844,5.40614128112793e-05
16,0.006285,0.0031173229217529297,0.0009047985076904297,0.0003928125,0.0001948326826095581,5.6549906730651855e-05
64,0.014453,0.0028307437896728516,0.004141569137573242,0.000225828125,4.4230371713638306e-05,6.471201777458191e-05
256,0.046407,0.0034165382385253906,0.013730764389038086,0.00018127734375,1.3345852494239807e-05,5.363579839468002e-05
1024,0.160033,0.006757974624633789,0.05573153495788574,0.0001562822265625,6.599584594368935e-06,5.4425327107310295e-05
4096,0.564393,0.012253522872924805,0.22091889381408691,0.000137791259765625,2.9915827326476574e-06,5.393527681007981e-05
16384,2.061547,0.04410386085510254,0.7909269332885742,0.00012582684326171875,2.691886038519442e-06,4.8274348955601454e-05
65536,8.274556,0.1518266201019287,3.14518666267395,0.00012625970458984376,2.3166903702076524e-06,4.799173984793015e-05
1,0.004125,0.0029380321502685547,4.410743713378906e-05,0.004125,0.0029380321502685547,4.410743713378906e-05
4,0.004547,0.002529621124267578,0.0002372264862060547,0.00113675,0.0006324052810668945,5.930662155151367e-05
16,0.006427,0.0024874210357666016,0.0009932518005371094,0.0004016875,0.0001554638147354126,6.207823753356934e-05
64,0.013761,0.002790689468383789,0.003426074981689453,0.000215015625,4.3604522943496704e-05,5.3532421588897705e-05
256,0.042442,0.0031311511993408203,0.013631343841552734,0.0001657890625,1.223105937242508e-05,5.324743688106537e-05
1024,0.146236,0.00540924072265625,0.05969858169555664,0.00014280859375,5.282461643218994e-06,5.829939618706703e-05
4096,0.538405,0.013671875,0.19492673873901367,0.000131446533203125,3.337860107421875e-06,4.758953582495451e-05
16384,2.152678,0.04094696044921875,0.7987298965454102,0.0001313890380859375,2.4992041289806366e-06,4.8750604037195444e-05
65536,8.156701,0.14928483963012695,3.1345794200897217,0.0001244613800048828,2.2779058781452477e-06,4.782988617080264e-05
1,0.003768,0.0024871826171875,5.8650970458984375e-05,0.003768,0.0024871826171875,5.8650970458984375e-05
4,0.004469,0.0025751590728759766,0.00034999847412109375,0.00111725,0.0006437897682189941,8.749961853027344e-05
16,0.006421,0.003081083297729492,0.0008306503295898438,0.0004013125,0.00019256770610809326,5.1915645599365234e-05
64,0.012295,0.0036325454711914062,0.0035698413848876953,0.000192109375,5.675852298736572e-05,5.577877163887024e-05
256,0.040326,0.003307819366455078,0.013032197952270508,0.0001575234375,1.2921169400215149e-05,5.090702325105667e-05
1024,0.14142,0.004590511322021484,0.049780845642089844,0.00013810546875,4.482921212911606e-06,4.861410707235336e-05
4096,0.540999,0.013851165771484375,0.20050668716430664,0.000132079833984375,3.3816322684288025e-06,4.89518279209733e-05
16384,2.040731,0.035631656646728516,0.7893435955047607,0.00012455633544921875,2.174783730879426e-06,4.817770968656987e-05
65536,8.09311,0.12260270118713379,3.156106948852539,0.00012349105834960937,1.8707687559071928e-06,4.815837019123137e-05
1,0.003825,0.002573251724243164,0.0001494884490966797,0.003825,0.002573251724243164,0.0001494884490966797
4,0.004618,0.003205537796020508,0.0002377033233642578,0.0011545,0.000801384449005127,5.942583084106445e-05
16,0.006725,0.002585887908935547,0.0008327960968017578,0.0004203125,0.00016161799430847168,5.204975605010986e-05
64,0.013542,0.0027794837951660156,0.0039310455322265625,0.00021159375,4.3429434299468994e-05,6.142258644104004e-05
256,0.051924,0.0037298202514648438,0.01574563980102539,0.000202828125,1.4569610357284546e-05,6.150640547275543e-05
1024,0.148036,0.006405830383300781,0.05689096450805664,0.00014456640625,6.255693733692169e-06,5.555758252739906e-05
4096,0.567929,0.01662158966064453,0.25403738021850586,0.000138654541015625,4.058005288243294e-06,6.202084477990866e-05
16384,2.124769,0.05574822425842285,0.8309624195098877,0.00012968560791015626,3.402601578272879e-06,5.0717921112664044e-05
65536,8.306992,0.20778393745422363,3.24635648727417,0.000126754638671875,3.1705312721896917e-06,4.9535468860995024e-05
1,0.004052,0.002581357955932617,5.555152893066406e-05,0.004052,0.002581357955932617,5.555152893066406e-05
4,0.004333,0.0025136470794677734,0.00022864341735839844,0.00108325,0.0006284117698669434,5.716085433959961e-05
16,0.015193,0.0026574134826660156,0.0010576248168945312,0.0009495625,0.00016608834266662598,6.61015510559082e-05
64,0.013624,0.002898693084716797,0.003220081329345703,0.000212875,4.529207944869995e-05,5.031377077102661e-05
256,0.041419,0.003782510757446289,0.01432657241821289,0.00016179296875,1.4775432646274567e-05,5.5963173508644104e-05
1024,0.142348,0.007847070693969727,0.05229783058166504,0.00013901171875,7.663154974579811e-06,5.1072100177407265e-05
4096,0.559803,0.01713085174560547,0.22468090057373047,0.000136670654296875,4.18233685195446e-06,5.4853735491633415e-05
16384,2.092963,0.06351709365844727,0.8547680377960205,0.00012774432373046876,3.876775735989213e-06,5.217090074438602e-05
65536,8.391926,0.20537614822387695,3.2178027629852295,0.00012805062866210937,3.1337913242168725e-06,4.90997736051213e-05
1,0.004725,0.0026640892028808594,7.82012939453125e-05,0.004725,0.0026640892028808594,7.82012939453125e-05
4,0.004635,0.002548694610595703,0.00021791458129882812,0.00115875,0.0006371736526489258,5.447864532470703e-05
16,0.0069,0.002579927444458008,0.000985860824584961,0.00043125,0.0001612454652786255,6.161630153656006e-05
64,0.012952,0.003104686737060547,0.004423856735229492,0.000202375,4.8510730266571045e-05,6.912276148796082e-05
256,0.053551,0.0038073062896728516,0.012220621109008789,0.00020918359375,1.4872290194034576e-05,4.773680120706558e-05
1024,0.143114,0.005747079849243164,0.05225992202758789,0.000139759765625,5.612382665276527e-06,5.10350801050663e-05
4096,0.543245,0.015445709228515625,0.20796871185302734,0.000132628173828125,3.7709251046180725e-06,5.0773611292243004e-05
16384,2.083566,0.04729104042053223,0.8289811611175537,0.0001271707763671875,2.88641604129225e-06,5.0596994697116315e-05
65536,8.198365,0.17542791366577148,3.2260797023773193,0.00012509712219238282,2.676817530300468e-06,4.9226069677388296e-05
1,0.003906,0.0030260086059570312,8.034706115722656e-05,0.003906,0.0030260086059570312,8.034706115722656e-05
4,0.004416,0.0025627613067626953,0.0003123283386230469,0.001104,0.0006406903266906738,7.808208465576172e-05
16,0.006809,0.003125429153442383,0.0014009475708007812,0.0004255625,0.00019533932209014893,8.755922317504883e-05
64,0.01308,0.0030350685119628906,0.0033898353576660156,0.000204375,4.7422945499420166e-05,5.2966177463531494e-05
256,0.042771,0.0038385391235351562,0.014259815216064453,0.00016707421875,1.4994293451309204e-05,5.570240318775177e-05
1024,0.147769,0.0063478946685791016,0.05488252639770508,0.0001443056640625,6.199115887284279e-06,5.3596217185258865e-05
4096,0.539188,0.018769025802612305,0.2148447036743164,0.0001316376953125,4.582281690090895e-06,5.2452320232987404e-05
16384,2.119333,0.0626983642578125,0.8316855430603027,0.00012935382080078126,3.826804459095001e-06,5.076205707155168e-05
65536,8.448661,0.2903881072998047,3.2706758975982666,0.0001289163360595703,4.430970875546336e-06,4.99065536132548e-05
1,0.005034,0.003049612045288086,6.508827209472656e-05,0.005034,0.003049612045288086,6.508827209472656e-05
4,0.004808,0.0028645992279052734,0.0002923011779785156,0.001202,0.0007161498069763184,7.30752944946289e-05
16,0.006476,0.0028350353240966797,0.0009093284606933594,0.00040475,0.00017718970775604248,5.683302879333496e-05
64,0.013019,0.0029184818267822266,0.0032782554626464844,0.000203421875,4.560127854347229e-05,5.122274160385132e-05
256,0.045497,0.0034875869750976562,0.015006303787231445,0.00017772265625,1.362338662147522e-05,5.861837416887283e-05
1024,0.148892,0.0065419673919677734,0.05543041229248047,0.00014540234375,6.388640031218529e-06,5.413126200437546e-05
4096,0.596581,0.01685047149658203,0.2769925594329834,0.000145649658203125,4.1138846427202225e-06,6.762513658031821e-05
16384,2.079427,0.048871755599975586,0.8145740032196045,0.00012691815185546874,2.9828952392563224e-06,4.971765156369656e-05
65536,8.268389,0.17478346824645996,3.1964173316955566,0.00012616560363769533,2.6669840735848993e-06,4.8773457820061594e-05
1,0.005251,0.002888917922973633,0.0001220703125,0.005251,0.002888917922973633,0.0001220703125
4,0.005617,0.0025703907012939453,0.0003077983856201172,0.00140425,0.0006425976753234863,7.69495964050293e-05
16,0.007263,0.0025675296783447266,0.0009675025939941406,0.0004539375,0.0001604706048965454,6.046891212463379e-05
64,0.014427,0.0027184486389160156,0.00335693359375,0.000225421875,4.2475759983062744e-05,5.245208740234375e-05
256,0.040956,0.00323486328125,0.013066291809082031,0.000159984375,1.2636184692382812e-05,5.1040202379226685e-05
1024,0.147761,0.0055387020111083984,0.05272173881530762,0.0001442978515625,5.408888682723045e-06,5.1486073061823845e-05
4096,0.609531,0.013094663619995117,0.21897411346435547,0.000148811279296875,3.1969393603503704e-06,5.346047692000866e-05
16384,2.073695,0.045157670974731445,0.8446652889251709,0.00012656829833984374,2.7562055038288236e-06,5.15542778884992e-05
65536,8.386425,0.16109395027160645,3.116034507751465,0.00012796669006347655,2.4580986064393073e-06,4.754691326525062e-05
1,0.004475,0.0028383731842041016,0.00013208389282226562,0.004475,0.0028383731842041016,0.00013208389282226562
4,0.005202,0.0026426315307617188,0.0002846717834472656,0.0013005,0.0006606578826904297,7.11679458618164e-05
16,0.006489,0.0025119781494140625,0.0007069110870361328,0.0004055625,0.0001569986343383789,4.41819429397583e-05
64,0.013737,0.0027549266815185547,0.0036537647247314453,0.000214640625,4.304572939872742e-05,5.709007382392883e-05
256,0.048036,0.003334522247314453,0.014057159423828125,0.000187640625,1.3025477528572083e-05,5.491077899932861e-05
1024,0.138675,0.0070953369140625,0.053031206130981445,0.0001354248046875,6.92903995513916e-06,5.178828723728657e-05
4096,0.574677,0.013252019882202148,0.20975661277770996,0.000140302001953125,3.235356416553259e-06,5.1210110541433096e-05
16384,2.095824,0.04514312744140625,0.8050351142883301,0.0001279189453125,2.755317836999893e-06,4.9135443987324834e-05
65536,8.245691,0.1627197265625,3.147536277770996,0.0001258192596435547,2.4829059839248657e-06,4.802759212907404e-05
1,0.004988,0.002737760543823242,0.0001316070556640625,0.004988,0.002737760543823242,0.0001316070556640625
4,0.004271,0.0027811527252197266,0.0002770423889160156,0.00106775,0.0006952881813049316,6.92605972290039e-05
16,0.00625,0.0027005672454833984,0.0008289813995361328,0.000390625,0.0001687854528427124,5.18113374710083e-05
64,0.012517,0.002901315689086914,0.003922462463378906,0.000195578125,4.533305764198303e-05,6.128847599029541e-05
256,0.044754,0.0038890838623046875,0.014274120330810547,0.0001748203125,1.5191733837127686e-05,5.57582825422287e-05
1024,0.138384,0.004960775375366211,0.0660238265991211,0.000135140625,4.844507202506065e-06,6.447639316320419e-05
4096,0.541023,0.012578964233398438,0.20102429389953613,0.000132085693359375,3.0710361897945404e-06,4.907819675281644e-05
16384,2.048267,0.037648677825927734,0.8051862716674805,0.00012501629638671875,2.2978929337114096e-06,4.914466990157962e-05
65536,8.057683,0.13170790672302246,3.1280200481414795,0.0001229504852294922,2.0097031665500253e-06,4.772979809786193e-05
1,0.005146,0.0027892589569091797,0.00012755393981933594,0.005146,0.0027892589569091797,0.00012755393981933594
4,0.004796,0.002847433090209961,0.00031304359436035156,0.001199,0.0007118582725524902,7.826089859008789e-05
16,0.006279,0.0026557445526123047,0.0010571479797363281,0.0003924375,0.00016598403453826904,6.607174873352051e-05
64,0.013615,0.0037071704864501953,0.0038199424743652344,0.000212734375,5.79245388507843e-05,5.968660116195679e-05
256,0.049501,0.004988431930541992,0.017337560653686523,0.00019336328125,1.9486062228679657e-05,6.772484630346298e-05
1024,0.143971,0.01197504997253418,0.058600425720214844,0.0001405966796875,1.169438473880291e-05,5.722697824239731e-05
4096,0.552468,0.03488945960998535,0.23676490783691406,0.0001348798828125,8.51793447509408e-06,5.78039325773716e-05
16384,2.178638,0.156141996383667,0.8895797729492188,0.0001329735107421875,9.53015114646405e-06,5.429564043879509e-05
65536,8.699564,0.5694971084594727,3.419623613357544,0.00013274481201171876,8.689836249686778e-06,5.217931538936682e-05
1,0.005399,0.0026574134826660156,9.584426879882812e-05,0.005399,0.0026574134826660156,9.584426879882812e-05
4,0.005508,0.0026216506958007812,0.0002675056457519531,0.001377,0.0006554126739501953,6.687641143798828e-05
16,0.00623,0.002657175064086914,0.0009534358978271484,0.000389375,0.00016607344150543213,5.958974361419678e-05
64,0.0167,0.0045163631439208984,0.0037686824798583984,0.0002609375,7.056817412376404e-05,5.8885663747787476e-05
256,0.063856,0.011654138565063477,0.016390323638916016,0.0002494375,4.5523978769779205e-05,6.402470171451569e-05
1024,0.199408,0.03461170196533203,0.05928349494934082,0.000194734375,3.380049020051956e-05,5.7894038036465645e-05
4096,0.745618,0.1288301944732666,0.23848557472229004,0.00018203564453125,3.1452684197574854e-05,5.822401726618409e-05
16384,2.7275,0.4906351566314697,0.905937671661377,0.000166473388671875,2.994599344674498e-05,5.529404734261334e-05
65536,11.001099,1.9507777690887451,3.2507500648498535,0.0001678634490966797,2.9766506486339495e-05,4.960250953445211e-05
1,0.004047,0.0030481815338134766,0.0001418590545654297,0.004047,0.0030481815338134766,0.0001418590545654297
4,0.0049,0.003232717514038086,0.0002968311309814453,0.001225,0.0008081793785095215,7.420778274536133e-05
16,0.007545,0.0029823780059814453,0.0014374256134033203,0.0004715625,0.00018639862537384033,8.983910083770752e-05
64,0.013408,0.003490924835205078,0.0049703121185302734,0.0002095,5.4545700550079346e-05,7.766112685203552e-05
256,0.047206,0.0048847198486328125,0.017633676528930664,0.0001843984375,1.9080936908721924e-05,6.88815489411354e-05
1024,0.146104,0.01417088508605957,0.06324577331542969,0.0001426796875,1.3838754966855049e-05,6.17634505033493e-05
4096,0.604449,0.034401893615722656,0.2543771266937256,0.000147570556640625,8.398899808526039e-06,6.210379069671035e-05
16384,2.184196,0.10991430282592773,0.9670484066009521,0.000133312744140625,6.708636647090316e-06,5.9023950598202646e-05
65536,8.681911,0.43274950981140137,3.594970464706421,0.00013247544860839843,6.603233487112448e-06,5.485489600687288e-05
1,0.004565,0.002560138702392578,7.534027099609375e-05,0.004565,0.002560138702392578,7.534027099609375e-05
4,0.00461,0.0031342506408691406,0.00021123886108398438,0.0011525,0.0007835626602172852,5.2809715270996094e-05
16,0.007056,0.002752542495727539,0.0011970996856689453,0.000441,0.0001720339059829712,7.481873035430908e-05
64,0.012745,0.002608060836791992,0.0035865306854248047,0.000199140625,4.075095057487488e-05,5.603954195976257e-05
256,0.042561,0.003188610076904297,0.014216184616088867,0.00016625390625,1.245550811290741e-05,5.553197115659714e-05
1024,0.185272,0.004869222640991211,0.05349874496459961,0.0001809296875,4.7551002353429794e-06,5.2244868129491806e-05
4096,0.537759,0.011671781539916992,0.21698331832885742,0.000131288818359375,2.849556040018797e-06,5.2974442951381207e-05
16384,2.041046,0.03640151023864746,0.7974562644958496,0.0001245755615234375,2.2217718651518226e-06,4.867286770604551e-05
65536,8.101154,0.13542485237121582,3.098375082015991,0.00012361380004882811,2.066419256152585e-06,4.727745181298815e-05
1,0.003875,0.0028836727142333984,9.679794311523438e-05,0.003875,0.0028836727142333984,9.679794311523438e-05
4,0.004928,0.0028731822967529297,0.0002467632293701172,0.001232,0.0007182955741882324,6.16908073425293e-05
16,0.007398,0.002820253372192383,0.0009503364562988281,0.000462375,0.00017626583576202393,5.939602851867676e-05
64,0.013759,0.0030417442321777344,0.004708766937255859,0.000214984375,4.75272536277771e-05,7.35744833946228e-05
256,0.047455,0.0038917064666748047,0.014788389205932617,0.00018537109375,1.5201978385448456e-05,5.7767145335674286e-05
1024,0.151571,0.007891416549682617,0.05813932418823242,0.0001480185546875,7.706461474299431e-06,5.6776683777570724e-05
4096,0.543626,0.022202253341674805,0.22640109062194824,0.00013272119140625,5.420472007244825e-06,5.527370376512408e-05
16384,2.147815,0.06942486763000488,0.8528571128845215,0.00013109222412109375,4.237357643432915e-06,5.205426714383066e-05
65536,8.418314,0.2663443088531494,3.3632118701934814,0.00012845327758789063,4.064091626787558e-06,5.1318540499778464e-05
1,0.004438,0.0026819705963134766,0.00010514259338378906,0.004438,0.0026819705963134766,0.00010514259338378906
4,0.006998,0.003380298614501953,0.00019931793212890625,0.0017495,0.0008450746536254883,4.982948303222656e-05
16,0.007914,0.0027849674224853516,0.0008425712585449219,0.000494625,0.00017406046390533447,5.266070365905762e-05
64,0.016963,0.0038220882415771484,0.004742622375488281,0.000265046875,5.9720128774642944e-05,7.41034746170044e-05
256,0.058546,0.006497383117675781,0.015120983123779297,0.0002286953125,2.538040280342102e-05,5.906634032726288e-05
1024,0.210582,0.020398855209350586,0.06358170509338379,0.000205646484375,1.992075704038143e-05,6.20915088802576e-05
4096,0.724144,0.07027053833007812,0.2405719757080078,0.00017679296875,1.715589314699173e-05,5.8733392506837845e-05
16384,2.581141,0.39791274070739746,0.8444676399230957,0.00015754034423828126,2.428666630294174e-05,5.1542214350774884e-05
65536,10.339721,1.3812334537506104,3.2402091026306152,0.00015777162170410158,2.1075949916848913e-05,4.944166721543297e-05
1,0.004084,0.0025844573974609375,0.00010824203491210938,0.004084,0.0025844573974609375,0.00010824203491210938
4,0.004595,0.0028519630432128906,0.0005102157592773438,0.00114875,0.0007129907608032227,0.00012755393981933594
16,0.00715,0.002827882766723633,0.0010831356048583984,0.000446875,0.00017674267292022705,6.76959753036499e-05
64,0.013563,0.0034837722778320312,0.00449681282043457,0.000211921875,5.443394184112549e-05,7.026270031929016e-05
256,0.04288,0.004347801208496094,0.017284631729125977,0.0001675,1.6983598470687866e-05,6.751809269189835e-05
1024,0.147381,0.01087641716003418,0.06201052665710449,0.0001439267578125,1.0621501132845879e-05,6.0557154938578606e-05
4096,0.563995,0.03240847587585449,0.2420055866241455,0.000137694091796875,7.912225555628538e-06,5.9083395171910524e-05
16384,2.266549,0.12032938003540039,0.960991621017456,0.00013833917236328125,7.344322511926293e-06,5.8654273743741214e-05
65536,8.912721,0.4521031379699707,3.627729654312134,0.00013599732971191405,6.898546416778117e-06,5.535476157092489e-05
1,0.004398,0.002889871597290039,0.0001895427703857422,0.004398,0.002889871597290039,0.0001895427703857422
4,0.005686,0.0028562545776367188,0.0004496574401855469,0.0014215,0.0007140636444091797,0.00011241436004638672
16,0.007294,0.0027773380279541016,0.0011410713195800781,0.000455875,0.00017358362674713135,7.131695747375488e-05
64,0.016773,0.004509449005126953,0.004981040954589844,0.000262078125,7.046014070510864e-05,7.782876491546631e-05
256,0.054852,0.009489774703979492,0.018182992935180664,0.000214265625,3.706943243741989e-05,7.102731615304947e-05
1024,0.188037,0.03469991683959961,0.060185909271240234,0.0001836298828125,3.3886637538671494e-05,5.877530202269554e-05
4096,0.785241,0.10985016822814941,0.2717623710632324,0.000191709228515625,2.681888872757554e-05,6.634823512285948e-05
16384,2.706225,0.5337333679199219,0.9007494449615479,0.00016517486572265624,3.257649950683117e-05,5.497738311532885e-05
65536,10.86695,2.3945250511169434,3.395458698272705,0.00016581649780273436,3.653755265986547e-05,5.181058804737404e-05
1,0.00484,0.002977609634399414,0.00013136863708496094,0.00484,0.002977609634399414,0.00013136863708496094
4,0.004409,0.0027108192443847656,0.0004405975341796875,0.00110225,0.0006777048110961914,0.00011014938354492188
16,0.007481,0.0029959678649902344,0.0013167858123779297,0.0004675625,0.00018724799156188965,8.22991132736206e-05
64,0.015043,0.004102468490600586,0.0046613216400146484,0.000235046875,6.410107016563416e-05,7.283315062522888e-05
256,0.055782,0.014604568481445312,0.044498443603515625,0.0002178984375,5.704909563064575e-05,0.0001738220453262329
1024,0.192555,0.03502655029296875,0.06375956535339355,0.0001880419921875,3.4205615520477295e-05,6.22652005404234e-05
4096,0.724561,0.12486600875854492,0.23098134994506836,0.000176894775390625,3.048486541956663e-05,5.6391931138932705e-05
16384,2.660681,0.49582934379577637,0.9720783233642578,0.00016239508056640624,3.026302147191018e-05,5.93309523537755e-05
65536,10.991167,2.1409006118774414,3.4070022106170654,0.00016771189880371095,3.266755084041506e-05,5.1986728067277e-05
1,0.004041,0.002864837646484375,0.00014591217041015625,0.004041,0.002864837646484375,0.00014591217041015625
4,0.004823,0.0031595230102539062,0.000461578369140625,0.00120575,0.0007898807525634766,0.00011539459228515625
16,0.007784,0.002984285354614258,0.0010433197021484375,0.0004865,0.0001865178346633911,6.520748138427734e-05
64,0.016236,0.00438237190246582,0.004968881607055664,0.0002536875,6.847456097602844e-05,7.763877511024475e-05
256,0.057606,0.01194143295288086,0.018584489822387695,0.0002250234375,4.664622247219086e-05,7.259566336870193e-05
1024,0.206152,0.034233808517456055,0.0678703784942627,0.0002013203125,3.343145363032818e-05,6.627966649830341e-05
4096,0.743147,0.1248769760131836,0.25658130645751953,0.000181432373046875,3.048754297196865e-05,6.264192052185535e-05
16384,2.691132,0.568605899810791,0.9882855415344238,0.000164253662109375,3.4704949939623475e-05,6.032016244716942e-05
65536,10.697495,2.251270294189453,3.462022304534912,0.00016323081970214844,3.4351658541709185e-05,5.282626807456836e-05
1,0.003883,0.0028498172760009766,0.0001220703125,0.003883,0.0028498172760009766,0.0001220703125
4,0.00443,0.0027954578399658203,0.00027108192443847656,0.0011075,0.0006988644599914551,6.777048110961914e-05
16,0.007189,0.003397703170776367,0.0010437965393066406,0.0004493125,0.00021235644817352295,6.523728370666504e-05
64,0.016327,0.004339694976806641,0.0049359798431396484,0.000255109375,6.780773401260376e-05,7.712468504905701e-05
256,0.059392,0.011590719223022461,0.01761341094970703,0.000232,4.527624696493149e-05,6.880238652229309e-05
1024,0.191483,0.029946565628051758,0.06248879432678223,0.0001869951171875,2.9244692996144295e-05,6.102421320974827e-05
4096,0.693839,0.11948919296264648,0.2379617691040039,0.000169394287109375,2.9172166250646114e-05,5.8096135035157204e-05
16384,3.165836,0.5383749008178711,0.9856100082397461,0.000193227294921875,3.2859796192497015e-05,6.015686085447669e-05
65536,10.847676,2.052539110183716,3.4952497482299805,0.00016552239990234375,3.1319261324824765e-05,5.3333278628997505e-05
1,0.005315,0.003110647201538086,8.58306884765625e-05,0.005315,0.003110647201538086,8.58306884765625e-05
4,0.004959,0.0025780200958251953,0.00017571449279785156,0.00123975,0.0006445050239562988,4.392862319946289e-05
16,0.007044,0.002601146697998047,0.0008838176727294922,0.00044025,0.00016257166862487793,5.523860454559326e-05
64,0.014109,0.0027184486389160156,0.0036668777465820312,0.000220453125,4.2475759983062744e-05,5.729496479034424e-05
256,0.043915,0.0032987594604492188,0.01611781120300293,0.00017154296875,1.288577914237976e-05,6.29602000117302e-05
1024,0.134324,0.00475311279296875,0.05121898651123047,0.00013117578125,4.641711711883545e-06,5.0018541514873505e-05
4096,0.551461,0.009212970733642578,0.19459819793701172,0.000134634033203125,2.2492604330182076e-06,4.750932566821575e-05
16384,2.022789,0.03263592720031738,0.7819476127624512,0.00012346124267578125,1.9919389160349965e-06,4.77262947242707e-05
65536,8.323209,0.10031318664550781,3.0766594409942627,0.00012700209045410157,1.5306577552109957e-06,4.694609742728062e-05
1,0.005138,0.0028154850006103516,0.000225067138671875,0.005138,0.0028154850006103516,0.000225067138671875
4,0.004702,0.0030050277709960938,0.0003299713134765625,0.0011755,0.0007512569427490234,8.249282836914062e-05
16,0.006609,0.0028693675994873047,0.0014951229095458984,0.0004130625,0.00017933547496795654,9.344518184661865e-05
64,0.013541,0.003647327423095703,0.0040283203125,0.000211578125,5.698949098587036e-05,6.29425048828125e-05
256,0.052476,0.006742000579833984,0.0163114070892334,0.000204984375,2.63359397649765e-05,6.371643394231796e-05
1024,0.179744,0.016587495803833008,0.07022547721862793,0.00017553125,1.619872637093067e-05,6.857956759631634e-05
4096,0.596395,0.07060694694519043,0.22648334503173828,0.000145604248046875,1.7238024156540632e-05,5.529378540813923e-05
16384,2.296721,0.27504420280456543,0.8634605407714844,0.00014018072509765624,1.678736589383334e-05,5.2701449021697044e-05
65536,8.948806,1.0393214225769043,3.3425865173339844,0.00013654794311523437,1.5858786355238408e-05,5.100382259115577e-05
1,0.003857,0.002557516098022461,7.891654968261719e-05,0.003857,0.002557516098022461,7.891654968261719e-05
4,0.005037,0.002585172653198242,0.0002415180206298828,0.00125925,0.0006462931632995605,6.03795051574707e-05
16,0.007252,0.0027511119842529297,0.0008723735809326172,0.00045325,0.0001719444990158081,5.4523348808288574e-05
64,0.01265,0.003628253936767578,0.0036814212799072266,0.00019765625,5.669146776199341e-05,5.7522207498550415e-05
256,0.042845,0.0033898353576660156,0.013988971710205078,0.00016736328125,1.3241544365882874e-05,5.4644420742988586e-05
1024,0.148175,0.004918336868286133,0.04926633834838867,0.0001447021484375,4.8030633479356766e-06,4.811165854334831e-05
4096,0.534509,0.013461112976074219,0.21248316764831543,0.000130495361328125,3.28640453517437e-06,5.187577335163951e-05
16384,2.063196,0.03708958625793457,0.8451800346374512,0.000125927490234375,2.2637686925008893e-06,5.1585695473477244e-05
65536,8.375412,0.1354200839996338,3.056666374206543,0.00012779864501953126,2.0663464965764433e-06,4.664102743845433e-05
1,0.007814,0.002692699432373047,0.00011134147644042969,0.007814,0.002692699432373047,0.00011134147644042969
4,0.005285,0.002752542495727539,0.00024580955505371094,0.00132125,0.0006881356239318848,6.145238876342773e-05
16,0.00673,0.0028116703033447266,0.0010449886322021484,0.000420625,0.0001757293939590454,6.531178951263428e-05
